Are E-Cigarettes safe?,"A study in the journal Addiction, published in June, found that the vapor used in e-cigs ?can contain some of the toxicants present in tobacco smoke, but at levels which are much lower.? .",FAVOR
Are E-Cigarettes safe?,The levels were above that of nicotine replacement product users.,NONE
Are E-Cigarettes safe?,"The report said, ?Some studies have found that bystanders absorb more nicotine from vapor than from tobacco smoke.?  . ",AGAINST
Are E-Cigarettes safe?,"Though e-cigarette vapor contains far fewer free radicals than cigarette smoke?1 percent as much?their presence in e-cigarettes still suggests potential health risks that merit further study, the researchers say.",FAVOR
Are E-Cigarettes safe?,Scientific studies advocate caution before designating e-cigarettes as beneficial but vapers continue to believe they are beneficial.,FAVOR
Are E-Cigarettes safe?,"But the ?tobacco product? label does not really fit either, because e-cigarettes do not contain any tobacco, delivering nicotine in a propylene glycol vapor instead of burning dried vegetable matter.",NONE
Are E-Cigarettes safe?,"Many people are using e-cigarettes to help stop smoking, but the devices have not yet been regulated in the same way as products like nicotine patches.",NONE
Are E-Cigarettes safe?,E-cigarette battery explosions are caused by an increase in internal battery temperature and some have resulted in severe skin burns.,AGAINST
Are E-Cigarettes safe?,"All tobacco products, including e-cigarettes and hookahs, have nicotine, whose highly addictive properties make these products harmful.",NONE
Are E-Cigarettes safe?,"Not all e-cigarettes use propylene glycol as the vaporizing agent (for example, blu e-cigarettes use vegetable glycerin instead), although many do, along with flavors designed to make the vapor more pleasant and attractive, such as menthol, vanilla, cherry, coffee bean, chocolate, apple, and, yes, various kinds of tobacco.",NONE
Are E-Cigarettes safe?,"Normal usage of e-cigarettes generates very low levels of formaldehyde, a substance believed to be carcinogenic.",FAVOR
Are E-Cigarettes safe?,"After that effort was blocked by a federal judge and an appeals court, the agency announced that it would instead regulate e-cigarettes as tobacco products.",NONE
Are E-Cigarettes safe?,"Most e-cigarette surveys have reported successful reduction in smoking and benign side effects, such as dry mouth, throat irritation, dry cough, vertigo, headache, and nausea.",FAVOR
Are E-Cigarettes safe?,Vapers could be at risk of developing the deadly disease ?popcorn lung? after scientists found a toxic chemical in 75 per cent of flavoured electronic cigarettes.,AGAINST
Are E-Cigarettes safe?,Rare major injuries have occurred from battery explosions and fires.,NONE
Are E-Cigarettes safe?,A 2014 Cochrane review found no serious adverse effects from e-cigarette have been reported in trials.,FAVOR
Are E-Cigarettes safe?,"Many scientists, such as those working with Public Health England, therefore think the risks are likely to be low ? and certainly much lower than with normal cigarettes",FAVOR
Are E-Cigarettes safe?,"Unlike cigarette smoke, nearly all of the nicotine is absorbed in vaping.",NONE
Are E-Cigarettes safe?,"Smoking cigarettes is known to cause damage to every organ in your body, and smoking-related illnesses are responsible for one out of every five deaths in the U.S.",NONE
Are E-Cigarettes safe?,"Although studies show only 15% of American?s regularly smoke, the emergence of e-cigarettes and ?vaping? has taken the smoking industry by storm.",NONE
Are E-Cigarettes safe?,"Formaldehyde is a known to cause coughing, wheezing, irritation, and cancer.",AGAINST
Are E-Cigarettes safe?,"electronic cigarette use is growing at a significant rate globally, particularly among young people major tobacco companies now own and promote major electronic cigarette brands.",NONE
Are E-Cigarettes safe?,"The build-up of fatty deposits in the artery wall reduces blood flow, causing blood clots, heart failure, strokes, high blood pressure, renal failure, leg pains and aneurysm (swelling of blood vessels).",NONE
Are E-Cigarettes safe?,Some public health experts have welcomed e-cigarettes as a way to prevent young people from starting to smoke traditional tobacco cigarettes and to help longtime smokers give up the habit entirely.,FAVOR
Are E-Cigarettes safe?,There is no conclusive evidence to support that vaping can be any more effective at helping a traditional smoker quit than traditional nicotine replacement therapies such as patches and gums.,NONE
Are E-Cigarettes safe?,The long-term effects of e-cigarette use are unknown.,NONE
Are E-Cigarettes safe?,"In a relatively short period of times, selling e-cigarettes has become big business.",NONE
Are E-Cigarettes safe?,"While they are likely less harmful than tobacco cigarettes, e-cigarettes cannot be regarded as harmless.",FAVOR
Are E-Cigarettes safe?,There really is a dearth of evidence one way or the other regarding the safety of e-cigarettes.,AGAINST
Are E-Cigarettes safe?," Boston University public-health professor Michael Siegel, who supports vaping as a harm-reducing alternative to smoking, notes that ?we actually have a much better idea what is in electronic cigarette vapor than what is in tobacco smoke.? ",FAVOR
Are E-Cigarettes safe?,"There is little data about their health effects, and considerable variability between vaporizers and in quality of their liquid ingredients and thus the contents of the aerosol delivered to the user.",NONE
Are E-Cigarettes safe?,Making definitive statements about the safety or efficacy of e-cigarettes is not an evidence-based stance.,AGAINST
Are E-Cigarettes safe?,"The Harvard School of Public Health study found that flavoring chemicals used in vaping products can result in cases of lymphocytic bronchiolitis, also known as ?Popcorn Lung,? an irreversible condition previously identified in workers at microwave popcorn plants.",AGAINST
Are E-Cigarettes safe?," Dr. Michael Katz said the FDA should regulate e-cigs as a drug-delivery device, and that e-cigs should not be allowed to be used in public places where traditional cigarettes has been banned.",NONE
Are E-Cigarettes safe?,"While e-cigarette vapor does not contain many of the toxic substances that are known to be present in cigarette smoke, it's still important for us to figure out and to minimize the potential dangers that are associated with e-cigarettes.",FAVOR
Are E-Cigarettes safe?,The increased risk of popcorn lung could add to the debate over e-cigarettes and restriction of their use.,AGAINST
Are E-Cigarettes safe?,"The condition is?sometimes called ""popcorn lung"" because over ten years ago it was discovered in workers who inhaled artificial butter flavour in microwave popcorn processing facilities.",NONE
Are E-Cigarettes safe?,There are also concerns that their candy and fruit flavours may appeal to youths and put them at risk of addiction.,NONE
Are E-Cigarettes safe?,"Health Canada has stated that, ""their safety, quality, and efficacy remain unknown.""",NONE
Are E-Cigarettes safe?,"The Canadian Cancer Society has stated that, ""A few studies have shown that there may be low levels of harmful substances in some e-cigarettes, even if they don?t have nicotine.""",AGAINST
Are E-Cigarettes safe?,"Even the US Centers for Disease Control and Prevention, which recently cited increased consumption of e-cigarettes while urging the FDA to regulate them, concedes that ?e-cigarettes appear to have far fewer of the toxins found in smoke compared to traditional cigarettes.?",FAVOR
Are E-Cigarettes safe?,The perception that e-cigarettes pose little health risk is so entrenched that some smokers are switching from cigarettes to e-cigarettes.,FAVOR
Are E-Cigarettes safe?,"Studies showed the formaldehyde levels can ultimately cause a cancer, commonly referred to as ?popcorn lung.?",AGAINST
Are E-Cigarettes safe?,e-cigarettes use poses serious threats to adolescents and fetuses.,AGAINST
Are E-Cigarettes safe?,"?Long-term health effects of e-cigs are unknown, but compared with cigarettes, they are likely to be much less, if at all, harmful to users or bystanders,? the researchers said in the study in Addiction.",FAVOR
Are E-Cigarettes safe?,Poison center calls in the US related to e-cigarettes was one call per month in September 2010 to over 200 calls per month in February 2014.,AGAINST
Are E-Cigarettes safe?,?Harvard researchers have looked closely at some of the other chemicals found in e-cigarette liquids and have connected one of them to a deadly lung disease.,AGAINST
Are E-Cigarettes safe?,They get rid of the 4000 other carcinogenic chemicals included in every traditional cigarette.,FAVOR
Are E-Cigarettes safe?,"A few years ago, ignoring that danger, the FDA sought to ban e-cigarettes as unapproved pharmaceutical products.",NONE
Are E-Cigarettes safe?,E-cigarettes work by heating a nicotine-containing liquid to create a vapor that users inhale.,NONE
Are E-Cigarettes safe?,"The e-liquid in e-cigarette has a low level of toxicity, and contamination with various chemicals has been identified in the product.",AGAINST
Are E-Cigarettes safe?,"But the World Health Organization, the London School of Hygiene and Tropical Medicine and the University of Liverpool are concerned about the safety of e-cigarettes.",NONE
